transaction_id,date,store_id,product_id,quantity,unit_price,discount_amount
TXN-0025287,2024-07-06,STR-003,PRD-002,4,185.0,0.0
TXN-0025288,2024-07-06,STR-003,PRD-002,2,185.0,0.0
TXN-0025289,2024-07-06,STR-003,PRD-003,1,50.0,0.0
TXN-0025290,2024-07-06,STR-003,PRD-003,3,50.0,0.0
TXN-0025291,2024-07-06,STR-003,PRD-003,2,50.0,0.0
TXN-0025292,2024-07-06,STR-003,PRD-003,1,50.0,5.0
TXN-0025293,2024-07-06,STR-003,PRD-003,1,50.0,0.0
TXN-0025294,2024-07-06,STR-003,PRD-003,1,50.0,5.0
TXN-0025295,2024-07-06,STR-003,PRD-003,1,50.0,0.0
TXN-0025296,2024-07-06,STR-003,PRD-003,3,50.0,0.0
TXN-0025297,2024-07-06,STR-003,PRD-003,4,50.0,20.0
TXN-0025298,2024-07-06,STR-003,PRD-003,4,50.0,0.0
TXN-0025299,2024-07-06,STR-003,PRD-003,1,50.0,0.0
TXN-0025300,2024-07-06,STR-003,PRD-003,1,50.0,0.0
TXN-0025301,2024-07-06,STR-003,PRD-004,2,110.0,0.0
TXN-0025302,2024-07-06,STR-003,PRD-004,2,110.0,0.0
TXN-0025303,2024-07-06,STR-003,PRD-004,3,110.0,0.0
TXN-0025304,2024-07-06,STR-003,PRD-004,2,110.0,0.0
TXN-0025305,2024-07-06,STR-003,PRD-004,4,110.0,44.0
TXN-0025306,2024-07-06,STR-003,PRD-005,4,45.0,0.0
TXN-0025307,2024-07-06,STR-003,PRD-005,1,45.0,0.0
TXN-0025308,2024-07-06,STR-003,PRD-007,2,240.0,0.0
TXN-0025309,2024-07-06,STR-003,PRD-007,4,240.0,0.0
TXN-0025310,2024-07-06,STR-003,PRD-008,2,40.0,0.0
TXN-0025311,2024-07-06,STR-003,PRD-008,2,40.0,0.0
TXN-0025312,2024-07-06,STR-003,PRD-008,1,40.0,0.0
TXN-0025313,2024-07-06,STR-003,PRD-009,1,350.0,35.0
TXN-0025314,2024-07-06,STR-003,PRD-009,3,350.0,0.0
TXN-0025315,2024-07-06,STR-003,PRD-009,3,350.0,0.0
TXN-0025316,2024-07-06,STR-003,PRD-010,3,550.0,0.0
TXN-0025317,2024-07-06,STR-003,PRD-010,2,550.0,0.0
TXN-0025318,2024-07-06,STR-003,PRD-011,2,210.0,0.0
TXN-0025319,2024-07-06,STR-003,PRD-011,1,210.0,0.0
TXN-0025320,2024-07-06,STR-003,PRD-011,2,210.0,0.0
TXN-0025321,2024-07-06,STR-003,PRD-011,1,210.0,0.0
TXN-0025322,2024-07-06,STR-003,PRD-012,3,190.0,0.0
TXN-0025323,2024-07-06,STR-003,PRD-012,3,190.0,0.0
TXN-0025324,2024-07-06,STR-003,PRD-012,4,190.0,0.0
TXN-0025325,2024-07-06,STR-003,PRD-013,1,125.0,0.0
TXN-0025326,2024-07-06,STR-003,PRD-013,2,125.0,0.0
TXN-0025327,2024-07-06,STR-003,PRD-014,4,320.0,128.0
TXN-0025328,2024-07-06,STR-003,PRD-014,2,320.0,64.0
TXN-0025329,2024-07-06,STR-003,PRD-015,2,140.0,0.0
TXN-0025330,2024-07-06,STR-003,PRD-015,2,140.0,0.0
TXN-0025331,2024-07-06,STR-003,PRD-015,4,140.0,0.0
TXN-0025332,2024-07-06,STR-003,PRD-015,1,140.0,0.0
TXN-0025333,2024-07-06,STR-003,PRD-015,1,140.0,14.0
TXN-0025334,2024-07-06,STR-003,PRD-016,4,120.0,0.0
TXN-0025335,2024-07-06,STR-003,PRD-016,2,120.0,24.0
TXN-0025336,2024-07-06,STR-003,PRD-016,1,120.0,12.0
TXN-0025337,2024-07-06,STR-003,PRD-016,1,120.0,0.0
TXN-0025338,2024-07-06,STR-003,PRD-016,1,120.0,0.0
TXN-0025339,2024-07-06,STR-003,PRD-017,1,40.0,0.0
TXN-0025340,2024-07-06,STR-003,PRD-017,1,40.0,0.0
TXN-0025341,2024-07-06,STR-003,PRD-018,1,80.0,8.0
TXN-0025342,2024-07-06,STR-003,PRD-018,1,80.0,0.0
TXN-0025343,2024-07-06,STR-003,PRD-018,2,80.0,0.0
TXN-0025344,2024-07-06,STR-003,PRD-019,2,100.0,0.0
TXN-0025345,2024-07-06,STR-003,PRD-019,1,100.0,0.0
TXN-0025346,2024-07-06,STR-003,PRD-019,4,100.0,0.0
TXN-0025347,2024-07-06,STR-003,PRD-019,3,100.0,0.0
TXN-0025348,2024-07-06,STR-003,PRD-020,3,260.0,0.0
TXN-0025349,2024-07-06,STR-003,PRD-020,1,260.0,0.0
TXN-0025350,2024-07-06,STR-003,PRD-020,1,260.0,26.0
TXN-0025351,2024-07-06,STR-003,PRD-021,1,310.0,0.0
TXN-0025352,2024-07-06,STR-003,PRD-021,2,310.0,0.0
TXN-0025353,2024-07-06,STR-003,PRD-021,1,310.0,0.0
TXN-0025354,2024-07-06,STR-003,PRD-021,4,310.0,0.0
TXN-0025355,2024-07-06,STR-003,PRD-022,1,65.0,0.0
TXN-0025356,2024-07-06,STR-003,PRD-022,1,65.0,0.0
TXN-0025357,2024-07-06,STR-003,PRD-022,4,65.0,0.0
TXN-0025358,2024-07-06,STR-003,PRD-022,2,65.0,0.0
TXN-0025359,2024-07-06,STR-003,PRD-023,4,75.0,0.0
TXN-0025360,2024-07-06,STR-003,PRD-023,1,75.0,0.0
TXN-0025361,2024-07-06,STR-003,PRD-023,3,75.0,0.0
TXN-0025362,2024-07-06,STR-003,PRD-024,2,70.0,0.0
TXN-0025363,2024-07-06,STR-003,PRD-024,3,70.0,0.0
TXN-0025364,2024-07-06,STR-003,PRD-025,4,90.0,0.0
TXN-0025365,2024-07-06,STR-003,PRD-026,4,210.0,0.0
TXN-0025366,2024-07-06,STR-003,PRD-026,2,210.0,0.0
TXN-0025367,2024-07-06,STR-003,PRD-026,1,210.0,21.0
TXN-0025368,2024-07-06,STR-003,PRD-026,1,210.0,0.0
TXN-0025369,2024-07-06,STR-003,PRD-026,1,210.0,0.0
TXN-0025370,2024-07-06,STR-003,PRD-027,3,130.0,0.0
TXN-0025371,2024-07-06,STR-003,PRD-027,3,130.0,0.0
TXN-0025372,2024-07-06,STR-003,PRD-027,1,130.0,0.0
TXN-0025373,2024-07-06,STR-003,PRD-027,1,130.0,0.0
TXN-0025374,2024-07-06,STR-003,PRD-028,3,35.0,10.5
TXN-0025375,2024-07-06,STR-003,PRD-028,4,35.0,0.0
TXN-0025376,2024-07-06,STR-003,PRD-028,1,35.0,0.0
TXN-0025377,2024-07-06,STR-003,PRD-029,3,580.0,0.0
TXN-0025378,2024-07-06,STR-003,PRD-029,4,580.0,0.0
TXN-0025379,2024-07-06,STR-003,PRD-029,1,580.0,0.0
TXN-0025380,2024-07-06,STR-003,PRD-030,4,175.0,70.0
TXN-0025381,2024-07-06,STR-003,PRD-030,1,175.0,0.0
TXN-0025382,2024-07-06,STR-003,PRD-031,2,195.0,0.0
TXN-0025383,2024-07-06,STR-003,PRD-031,1,195.0,0.0
TXN-0025384,2024-07-06,STR-003,PRD-032,3,290.0,0.0
TXN-0025385,2024-07-06,STR-003,PRD-032,1,290.0,0.0
TXN-0025386,2024-07-06,STR-003,PRD-032,3,290.0,0.0
TXN-0025387,2024-07-06,STR-003,PRD-033,1,120.0,12.0
TXN-0025388,2024-07-06,STR-003,PRD-033,3,120.0,0.0
TXN-0025389,2024-07-06,STR-003,PRD-034,1,145.0,0.0
TXN-0025390,2024-07-06,STR-003,PRD-034,4,145.0,0.0
TXN-0025391,2024-07-06,STR-003,PRD-034,3,145.0,0.0
TXN-0025392,2024-07-06,STR-003,PRD-035,3,360.0,0.0
TXN-0025393,2024-07-06,STR-003,PRD-035,1,360.0,0.0
TXN-0025394,2024-07-06,STR-003,PRD-035,4,360.0,0.0
TXN-0025395,2024-07-06,STR-003,PRD-035,1,360.0,0.0
TXN-0025396,2024-07-06,STR-003,PRD-036,2,170.0,0.0
TXN-0025397,2024-07-06,STR-003,PRD-036,1,170.0,0.0
TXN-0025398,2024-07-06,STR-003,PRD-037,2,95.0,0.0
TXN-0025399,2024-07-06,STR-003,PRD-038,2,125.0,25.0
TXN-0025400,2024-07-06,STR-003,PRD-039,1,240.0,0.0
TXN-0025401,2024-07-06,STR-003,PRD-039,1,240.0,0.0
TXN-0025402,2024-07-06,STR-003,PRD-039,2,240.0,0.0
TXN-0025403,2024-07-06,STR-003,PRD-039,2,240.0,0.0
TXN-0025404,2024-07-06,STR-003,PRD-040,2,145.0,0.0
TXN-0025405,2024-07-06,STR-003,PRD-040,1,145.0,14.5
TXN-0025406,2024-07-06,STR-003,PRD-041,2,190.0,38.0
TXN-0025407,2024-07-06,STR-003,PRD-041,1,190.0,0.0
TXN-0025408,2024-07-06,STR-003,PRD-041,2,190.0,0.0
TXN-0025409,2024-07-06,STR-003,PRD-042,1,210.0,21.0
TXN-0025410,2024-07-06,STR-003,PRD-042,4,210.0,0.0
TXN-0025411,2024-07-06,STR-003,PRD-042,1,210.0,0.0
TXN-0025412,2024-07-06,STR-003,PRD-043,2,175.0,0.0
TXN-0025413,2024-07-06,STR-003,PRD-043,1,175.0,0.0
TXN-0025414,2024-07-06,STR-003,PRD-044,1,280.0,0.0
TXN-0025415,2024-07-06,STR-003,PRD-044,3,280.0,0.0
TXN-0025416,2024-07-06,STR-003,PRD-045,1,255.0,0.0
TXN-0025417,2024-07-06,STR-003,PRD-045,1,255.0,0.0
TXN-0025418,2024-07-06,STR-003,PRD-046,1,135.0,0.0
TXN-0025419,2024-07-06,STR-003,PRD-046,2,135.0,0.0
TXN-0025420,2024-07-06,STR-003,PRD-047,2,115.0,0.0
TXN-0025421,2024-07-06,STR-003,PRD-047,1,115.0,0.0
TXN-0025422,2024-07-06,STR-003,PRD-047,1,115.0,0.0
TXN-0025423,2024-07-06,STR-003,PRD-047,2,115.0,23.0
TXN-0025424,2024-07-06,STR-003,PRD-048,3,325.0,97.5
TXN-0025425,2024-07-06,STR-003,PRD-049,3,699.0,0.0
TXN-0025426,2024-07-06,STR-003,PRD-049,1,699.0,0.0
TXN-0025427,2024-07-06,STR-003,PRD-050,3,95.0,0.0
TXN-0025428,2024-07-06,STR-003,PRD-050,1,95.0,0.0
TXN-0025429,2024-07-06,STR-003,PRD-051,1,210.0,0.0
TXN-0025430,2024-07-06,STR-003,PRD-051,1,210.0,0.0
TXN-0025431,2024-07-06,STR-003,PRD-051,1,210.0,21.0
TXN-0025432,2024-07-06,STR-003,PRD-053,1,395.0,0.0
TXN-0025433,2024-07-06,STR-003,PRD-053,1,395.0,0.0
TXN-0025434,2024-07-06,STR-003,PRD-053,1,395.0,0.0
TXN-0025435,2024-07-06,STR-003,PRD-054,4,449.0,179.6
TXN-0025436,2024-07-06,STR-003,PRD-054,1,449.0,0.0
TXN-0025437,2024-07-06,STR-003,PRD-055,1,580.0,0.0
TXN-0025438,2024-07-06,STR-003,PRD-056,2,160.0,0.0
TXN-0025439,2024-07-06,STR-003,PRD-057,2,185.0,0.0
TXN-0025440,2024-07-06,STR-003,PRD-058,2,160.0,32.0
TXN-0025441,2024-07-06,STR-003,PRD-058,1,160.0,0.0
TXN-0025442,2024-07-06,STR-003,PRD-059,1,380.0,0.0
TXN-0025443,2024-07-06,STR-003,PRD-060,1,155.0,0.0
TXN-0025444,2024-07-06,STR-003,PRD-061,3,169.0,0.0
TXN-0025445,2024-07-06,STR-003,PRD-061,1,169.0,0.0
TXN-0025446,2024-07-06,STR-003,PRD-061,1,169.0,0.0
TXN-0025447,2024-07-06,STR-003,PRD-061,1,169.0,0.0
TXN-0025448,2024-07-06,STR-003,PRD-062,4,175.0,0.0
TXN-0025449,2024-07-06,STR-003,PRD-063,1,220.0,0.0
TXN-0025450,2024-07-06,STR-003,PRD-063,2,220.0,0.0
TXN-0025451,2024-07-06,STR-003,PRD-064,4,225.0,0.0
TXN-0025452,2024-07-06,STR-003,PRD-064,1,225.0,0.0
TXN-0025453,2024-07-06,STR-003,PRD-065,3,70.0,0.0
TXN-0025454,2024-07-06,STR-003,PRD-065,1,70.0,0.0
TXN-0025455,2024-07-06,STR-003,PRD-068,1,165.0,0.0
TXN-0025456,2024-07-06,STR-003,PRD-068,2,165.0,0.0
TXN-0025457,2024-07-06,STR-003,PRD-069,1,199.0,0.0
TXN-0025458,2024-07-06,STR-003,PRD-070,3,299.0,0.0
TXN-0025459,2024-07-06,STR-003,PRD-070,1,299.0,0.0
TXN-0025460,2024-07-06,STR-003,PRD-071,3,599.0,0.0
TXN-0025461,2024-07-06,STR-003,PRD-072,4,1299.0,0.0
TXN-0025462,2024-07-06,STR-003,PRD-073,3,550.0,0.0
TXN-0025463,2024-07-06,STR-003,PRD-074,1,349.0,0.0
TXN-0025464,2024-07-06,STR-003,PRD-077,1,299.0,0.0
TXN-0025465,2024-07-06,STR-003,PRD-077,2,299.0,0.0
TXN-0025466,2024-07-06,STR-003,PRD-078,2,220.0,44.0
TXN-0025467,2024-07-06,STR-003,PRD-079,2,160.0,0.0
TXN-0025468,2024-07-06,STR-003,PRD-080,1,999.0,0.0
TXN-0025469,2024-07-06,STR-003,PRD-082,2,599.0,0.0
TXN-0025470,2024-07-06,STR-003,PRD-082,2,599.0,119.8
TXN-0025471,2024-07-06,STR-003,PRD-082,1,599.0,0.0
TXN-0025472,2024-07-06,STR-003,PRD-083,1,599.0,0.0
TXN-0025473,2024-07-06,STR-003,PRD-084,2,1499.0,0.0
TXN-0025474,2024-07-06,STR-003,PRD-085,2,349.0,0.0
TXN-0025475,2024-07-06,STR-003,PRD-087,2,899.0,179.8
TXN-0025476,2024-07-06,STR-003,PRD-088,1,260.0,0.0
TXN-0025477,2024-07-06,STR-003,PRD-088,1,260.0,0.0
TXN-0025478,2024-07-06,STR-003,PRD-089,1,220.0,22.0
TXN-0025479,2024-07-06,STR-003,PRD-089,1,220.0,0.0
TXN-0025480,2024-07-06,STR-003,PRD-090,1,499.0,0.0
TXN-0025481,2024-07-06,STR-003,PRD-090,1,499.0,0.0
TXN-0025482,2024-07-06,STR-003,PRD-091,1,299.0,0.0
TXN-0025483,2024-07-06,STR-003,PRD-093,1,399.0,0.0
TXN-0025484,2024-07-06,STR-003,PRD-093,1,399.0,0.0
TXN-0025485,2024-07-06,STR-003,PRD-093,1,399.0,39.9
TXN-0025486,2024-07-06,STR-003,PRD-094,3,349.0,0.0
TXN-0025487,2024-07-06,STR-003,PRD-095,1,399.0,0.0
TXN-0025488,2024-07-06,STR-003,PRD-096,1,240.0,0.0
TXN-0025489,2024-07-06,STR-003,PRD-096,1,240.0,0.0
TXN-0025490,2024-07-06,STR-003,PRD-097,2,135.0,0.0
TXN-0025491,2024-07-06,STR-003,PRD-100,1,150.0,15.0
TXN-0025492,2024-07-06,STR-003,PRD-101,1,850.0,0.0
TXN-0025493,2024-07-06,STR-003,PRD-101,1,850.0,0.0
TXN-0025494,2024-07-06,STR-003,PRD-106,1,95.0,0.0
TXN-0025495,2024-07-06,STR-003,PRD-106,1,95.0,0.0
TXN-0025496,2024-07-06,STR-003,PRD-106,1,95.0,0.0
TXN-0025497,2024-07-06,STR-004,PRD-002,1,185.0,0.0
TXN-0025498,2024-07-06,STR-004,PRD-002,3,185.0,0.0
TXN-0025499,2024-07-06,STR-004,PRD-002,4,185.0,74.0
TXN-0025500,2024-07-06,STR-004,PRD-002,3,185.0,0.0
TXN-0025501,2024-07-06,STR-004,PRD-003,1,50.0,5.0
TXN-0025502,2024-07-06,STR-004,PRD-003,2,50.0,0.0
TXN-0025503,2024-07-06,STR-004,PRD-003,4,50.0,20.0
TXN-0025504,2024-07-06,STR-004,PRD-003,3,50.0,0.0
TXN-0025505,2024-07-06,STR-004,PRD-003,3,50.0,0.0
TXN-0025506,2024-07-06,STR-004,PRD-003,4,50.0,0.0
TXN-0025507,2024-07-06,STR-004,PRD-003,4,50.0,0.0
TXN-0025508,2024-07-06,STR-004,PRD-003,1,50.0,0.0
TXN-0025509,2024-07-06,STR-004,PRD-003,2,50.0,0.0
TXN-0025510,2024-07-06,STR-004,PRD-004,4,110.0,0.0
TXN-0025511,2024-07-06,STR-004,PRD-004,4,110.0,44.0
TXN-0025512,2024-07-06,STR-004,PRD-004,3,110.0,0.0
TXN-0025513,2024-07-06,STR-004,PRD-004,1,110.0,0.0
TXN-0025514,2024-07-06,STR-004,PRD-005,2,45.0,0.0
TXN-0025515,2024-07-06,STR-004,PRD-005,1,45.0,0.0
TXN-0025516,2024-07-06,STR-004,PRD-005,1,45.0,0.0
TXN-0025517,2024-07-06,STR-004,PRD-006,2,25.0,0.0
TXN-0025518,2024-07-06,STR-004,PRD-006,2,25.0,0.0
TXN-0025519,2024-07-06,STR-004,PRD-006,2,25.0,5.0
TXN-0025520,2024-07-06,STR-004,PRD-006,1,25.0,0.0
TXN-0025521,2024-07-06,STR-004,PRD-006,1,25.0,2.5
TXN-0025522,2024-07-06,STR-004,PRD-006,1,25.0,0.0
TXN-0025523,2024-07-06,STR-004,PRD-007,3,240.0,0.0
TXN-0025524,2024-07-06,STR-004,PRD-007,1,240.0,0.0
TXN-0025525,2024-07-06,STR-004,PRD-007,2,240.0,0.0
TXN-0025526,2024-07-06,STR-004,PRD-008,2,40.0,0.0
TXN-0025527,2024-07-06,STR-004,PRD-008,1,40.0,4.0
TXN-0025528,2024-07-06,STR-004,PRD-008,2,40.0,8.0
TXN-0025529,2024-07-06,STR-004,PRD-009,1,350.0,0.0
TXN-0025530,2024-07-06,STR-004,PRD-009,4,350.0,0.0
TXN-0025531,2024-07-06,STR-004,PRD-010,1,550.0,0.0
TXN-0025532,2024-07-06,STR-004,PRD-011,2,210.0,42.0
TXN-0025533,2024-07-06,STR-004,PRD-011,2,210.0,0.0
TXN-0025534,2024-07-06,STR-004,PRD-011,2,210.0,0.0
TXN-0025535,2024-07-06,STR-004,PRD-012,3,190.0,0.0
TXN-0025536,2024-07-06,STR-004,PRD-012,1,190.0,0.0
TXN-0025537,2024-07-06,STR-004,PRD-012,1,190.0,0.0
TXN-0025538,2024-07-06,STR-004,PRD-012,3,190.0,0.0
TXN-0025539,2024-07-06,STR-004,PRD-012,1,190.0,0.0
TXN-0025540,2024-07-06,STR-004,PRD-013,1,125.0,0.0
TXN-0025541,2024-07-06,STR-004,PRD-013,1,125.0,0.0
TXN-0025542,2024-07-06,STR-004,PRD-013,1,125.0,0.0
TXN-0025543,2024-07-06,STR-004,PRD-013,1,125.0,12.5
TXN-0025544,2024-07-06,STR-004,PRD-013,1,125.0,0.0
TXN-0025545,2024-07-06,STR-004,PRD-014,4,320.0,0.0
TXN-0025546,2024-07-06,STR-004,PRD-014,3,320.0,0.0
TXN-0025547,2024-07-06,STR-004,PRD-015,1,140.0,0.0
TXN-0025548,2024-07-06,STR-004,PRD-015,1,140.0,0.0
TXN-0025549,2024-07-06,STR-004,PRD-015,2,140.0,0.0
TXN-0025550,2024-07-06,STR-004,PRD-015,4,140.0,0.0
TXN-0025551,2024-07-06,STR-004,PRD-015,1,140.0,0.0
TXN-0025552,2024-07-06,STR-004,PRD-016,4,120.0,0.0
TXN-0025553,2024-07-06,STR-004,PRD-016,3,120.0,0.0
TXN-0025554,2024-07-06,STR-004,PRD-016,2,120.0,0.0
TXN-0025555,2024-07-06,STR-004,PRD-017,1,40.0,0.0
TXN-0025556,2024-07-06,STR-004,PRD-017,1,40.0,0.0
TXN-0025557,2024-07-06,STR-004,PRD-018,1,80.0,0.0
TXN-0025558,2024-07-06,STR-004,PRD-018,1,80.0,0.0
TXN-0025559,2024-07-06,STR-004,PRD-018,1,80.0,0.0
TXN-0025560,2024-07-06,STR-004,PRD-018,1,80.0,0.0
TXN-0025561,2024-07-06,STR-004,PRD-019,1,100.0,0.0
TXN-0025562,2024-07-06,STR-004,PRD-019,4,100.0,0.0
TXN-0025563,2024-07-06,STR-004,PRD-019,2,100.0,0.0
TXN-0025564,2024-07-06,STR-004,PRD-019,1,100.0,0.0
TXN-0025565,2024-07-06,STR-004,PRD-019,1,100.0,0.0
TXN-0025566,2024-07-06,STR-004,PRD-020,2,260.0,0.0
TXN-0025567,2024-07-06,STR-004,PRD-020,2,260.0,0.0
TXN-0025568,2024-07-06,STR-004,PRD-020,1,260.0,0.0
TXN-0025569,2024-07-06,STR-004,PRD-021,1,310.0,0.0
TXN-0025570,2024-07-06,STR-004,PRD-021,3,310.0,0.0
TXN-0025571,2024-07-06,STR-004,PRD-021,2,310.0,0.0
TXN-0025572,2024-07-06,STR-004,PRD-022,3,65.0,0.0
TXN-0025573,2024-07-06,STR-004,PRD-022,4,65.0,0.0
TXN-0025574,2024-07-06,STR-004,PRD-023,2,75.0,0.0
TXN-0025575,2024-07-06,STR-004,PRD-023,2,75.0,0.0
TXN-0025576,2024-07-06,STR-004,PRD-023,2,75.0,0.0
TXN-0025577,2024-07-06,STR-004,PRD-023,2,75.0,0.0
TXN-0025578,2024-07-06,STR-004,PRD-023,1,75.0,0.0
TXN-0025579,2024-07-06,STR-004,PRD-024,3,70.0,0.0
TXN-0025580,2024-07-06,STR-004,PRD-024,2,70.0,0.0
TXN-0025581,2024-07-06,STR-004,PRD-025,2,90.0,0.0
TXN-0025582,2024-07-06,STR-004,PRD-026,2,210.0,0.0
TXN-0025583,2024-07-06,STR-004,PRD-026,2,210.0,0.0
TXN-0025584,2024-07-06,STR-004,PRD-026,1,210.0,21.0
TXN-0025585,2024-07-06,STR-004,PRD-026,3,210.0,0.0
TXN-0025586,2024-07-06,STR-004,PRD-027,2,130.0,0.0
TXN-0025587,2024-07-06,STR-004,PRD-027,1,130.0,0.0
TXN-0025588,2024-07-06,STR-004,PRD-027,4,130.0,0.0
TXN-0025589,2024-07-06,STR-004,PRD-028,1,35.0,0.0
TXN-0025590,2024-07-06,STR-004,PRD-028,4,35.0,0.0
TXN-0025591,2024-07-06,STR-004,PRD-028,1,35.0,0.0
TXN-0025592,2024-07-06,STR-004,PRD-028,1,35.0,3.5
TXN-0025593,2024-07-06,STR-004,PRD-029,2,580.0,0.0
TXN-0025594,2024-07-06,STR-004,PRD-029,4,580.0,232.0
TXN-0025595,2024-07-06,STR-004,PRD-029,1,580.0,0.0
TXN-0025596,2024-07-06,STR-004,PRD-029,1,580.0,0.0
TXN-0025597,2024-07-06,STR-004,PRD-030,2,175.0,0.0
TXN-0025598,2024-07-06,STR-004,PRD-030,2,175.0,0.0
TXN-0025599,2024-07-06,STR-004,PRD-030,1,175.0,17.5
TXN-0025600,2024-07-06,STR-004,PRD-030,1,175.0,0.0
TXN-0025601,2024-07-06,STR-004,PRD-031,1,195.0,0.0
TXN-0025602,2024-07-06,STR-004,PRD-032,4,290.0,0.0
TXN-0025603,2024-07-06,STR-004,PRD-032,2,290.0,0.0
TXN-0025604,2024-07-06,STR-004,PRD-033,2,120.0,24.0
TXN-0025605,2024-07-06,STR-004,PRD-033,1,120.0,0.0
TXN-0025606,2024-07-06,STR-004,PRD-034,1,145.0,0.0
TXN-0025607,2024-07-06,STR-004,PRD-034,3,145.0,0.0
TXN-0025608,2024-07-06,STR-004,PRD-034,1,145.0,0.0
TXN-0025609,2024-07-06,STR-004,PRD-034,1,145.0,0.0
TXN-0025610,2024-07-06,STR-004,PRD-035,4,360.0,0.0
TXN-0025611,2024-07-06,STR-004,PRD-035,1,360.0,0.0
TXN-0025612,2024-07-06,STR-004,PRD-035,1,360.0,0.0
TXN-0025613,2024-07-06,STR-004,PRD-035,2,360.0,0.0
TXN-0025614,2024-07-06,STR-004,PRD-036,1,170.0,0.0
TXN-0025615,2024-07-06,STR-004,PRD-036,3,170.0,0.0
TXN-0025616,2024-07-06,STR-004,PRD-037,4,95.0,0.0
TXN-0025617,2024-07-06,STR-004,PRD-038,3,125.0,0.0
TXN-0025618,2024-07-06,STR-004,PRD-039,4,240.0,0.0
TXN-0025619,2024-07-06,STR-004,PRD-039,2,240.0,0.0
TXN-0025620,2024-07-06,STR-004,PRD-040,2,145.0,0.0
TXN-0025621,2024-07-06,STR-004,PRD-040,1,145.0,0.0
TXN-0025622,2024-07-06,STR-004,PRD-040,1,145.0,0.0
TXN-0025623,2024-07-06,STR-004,PRD-041,2,190.0,0.0
TXN-0025624,2024-07-06,STR-004,PRD-042,3,210.0,0.0
TXN-0025625,2024-07-06,STR-004,PRD-042,1,210.0,0.0
TXN-0025626,2024-07-06,STR-004,PRD-042,1,210.0,0.0
TXN-0025627,2024-07-06,STR-004,PRD-042,1,210.0,0.0
TXN-0025628,2024-07-06,STR-004,PRD-043,2,175.0,0.0
TXN-0025629,2024-07-06,STR-004,PRD-044,2,280.0,0.0
TXN-0025630,2024-07-06,STR-004,PRD-044,1,280.0,0.0
TXN-0025631,2024-07-06,STR-004,PRD-044,1,280.0,0.0
TXN-0025632,2024-07-06,STR-004,PRD-045,3,255.0,0.0
TXN-0025633,2024-07-06,STR-004,PRD-045,1,255.0,0.0
TXN-0025634,2024-07-06,STR-004,PRD-046,3,135.0,40.5
TXN-0025635,2024-07-06,STR-004,PRD-047,1,115.0,11.5
TXN-0025636,2024-07-06,STR-004,PRD-047,1,115.0,0.0
TXN-0025637,2024-07-06,STR-004,PRD-047,2,115.0,0.0
TXN-0025638,2024-07-06,STR-004,PRD-047,2,115.0,0.0
TXN-0025639,2024-07-06,STR-004,PRD-048,3,325.0,0.0
TXN-0025640,2024-07-06,STR-004,PRD-048,1,325.0,0.0
TXN-0025641,2024-07-06,STR-004,PRD-048,1,325.0,0.0
TXN-0025642,2024-07-06,STR-004,PRD-049,1,699.0,0.0
TXN-0025643,2024-07-06,STR-004,PRD-049,1,699.0,69.9
TXN-0025644,2024-07-06,STR-004,PRD-050,1,95.0,0.0
TXN-0025645,2024-07-06,STR-004,PRD-050,1,95.0,0.0
TXN-0025646,2024-07-06,STR-004,PRD-050,1,95.0,0.0
TXN-0025647,2024-07-06,STR-004,PRD-051,1,210.0,0.0
TXN-0025648,2024-07-06,STR-004,PRD-051,1,210.0,0.0
TXN-0025649,2024-07-06,STR-004,PRD-052,2,180.0,36.0
TXN-0025650,2024-07-06,STR-004,PRD-053,1,395.0,0.0
TXN-0025651,2024-07-06,STR-004,PRD-053,2,395.0,0.0
TXN-0025652,2024-07-06,STR-004,PRD-053,1,395.0,0.0
TXN-0025653,2024-07-06,STR-004,PRD-054,2,449.0,0.0
TXN-0025654,2024-07-06,STR-004,PRD-055,3,580.0,0.0
TXN-0025655,2024-07-06,STR-004,PRD-056,3,160.0,0.0
TXN-0025656,2024-07-06,STR-004,PRD-056,1,160.0,0.0
TXN-0025657,2024-07-06,STR-004,PRD-056,1,160.0,0.0
TXN-0025658,2024-07-06,STR-004,PRD-057,3,185.0,0.0
TXN-0025659,2024-07-06,STR-004,PRD-057,1,185.0,0.0
TXN-0025660,2024-07-06,STR-004,PRD-058,2,160.0,0.0
TXN-0025661,2024-07-06,STR-004,PRD-058,1,160.0,0.0
TXN-0025662,2024-07-06,STR-004,PRD-059,1,380.0,0.0
TXN-0025663,2024-07-06,STR-004,PRD-060,1,155.0,15.5
TXN-0025664,2024-07-06,STR-004,PRD-061,2,169.0,0.0
TXN-0025665,2024-07-06,STR-004,PRD-061,1,169.0,0.0
TXN-0025666,2024-07-06,STR-004,PRD-061,1,169.0,0.0
TXN-0025667,2024-07-06,STR-004,PRD-062,2,175.0,0.0
TXN-0025668,2024-07-06,STR-004,PRD-062,1,175.0,0.0
TXN-0025669,2024-07-06,STR-004,PRD-063,1,220.0,0.0
TXN-0025670,2024-07-06,STR-004,PRD-063,1,220.0,0.0
TXN-0025671,2024-07-06,STR-004,PRD-064,2,225.0,0.0
TXN-0025672,2024-07-06,STR-004,PRD-064,3,225.0,0.0
TXN-0025673,2024-07-06,STR-004,PRD-064,1,225.0,0.0
