date,store_id,product_id,opening_stock,received_quantity,sold_quantity,returned_quantity,damaged_quantity,adjustment_quantity,closing_stock
2024-07-10,STR-001,PRD-056,35,0,3,0,0,0,32
2024-07-10,STR-001,PRD-057,49,0,2,0,0,0,47
2024-07-10,STR-001,PRD-058,68,0,2,0,0,0,66
2024-07-10,STR-001,PRD-059,43,0,1,0,0,0,42
2024-07-10,STR-001,PRD-060,96,0,2,0,0,0,94
2024-07-10,STR-001,PRD-061,15,50,4,0,0,0,61
2024-07-10,STR-001,PRD-062,25,71,3,0,1,0,92
2024-07-10,STR-001,PRD-063,33,0,2,0,0,0,31
2024-07-10,STR-001,PRD-064,24,0,4,0,0,0,20
2024-07-10,STR-001,PRD-065,60,0,1,0,0,0,59
2024-07-10,STR-001,PRD-066,13,0,0,0,0,0,13
2024-07-10,STR-001,PRD-067,57,0,1,0,0,0,56
2024-07-10,STR-001,PRD-068,25,0,1,0,0,0,24
2024-07-10,STR-001,PRD-069,44,0,3,0,0,0,41
2024-07-10,STR-001,PRD-070,79,0,1,0,0,0,78
2024-07-10,STR-001,PRD-071,84,0,2,0,0,0,82
2024-07-10,STR-001,PRD-072,80,0,1,0,0,0,79
2024-07-10,STR-001,PRD-073,29,0,2,0,0,0,27
2024-07-10,STR-001,PRD-074,89,0,1,0,0,0,88
2024-07-10,STR-001,PRD-075,92,0,1,0,0,0,91
2024-07-10,STR-001,PRD-076,98,0,0,0,0,0,98
2024-07-10,STR-001,PRD-077,78,0,2,0,0,0,76
2024-07-10,STR-001,PRD-078,72,0,4,0,0,0,68
2024-07-10,STR-001,PRD-079,94,0,1,0,0,0,93
2024-07-10,STR-001,PRD-080,79,0,2,0,0,0,77
2024-07-10,STR-001,PRD-081,100,0,1,0,0,0,99
2024-07-10,STR-001,PRD-082,0,31,0,0,0,0,31
2024-07-10,STR-001,PRD-083,24,0,0,0,0,0,24
2024-07-10,STR-001,PRD-084,18,0,3,0,0,0,15
2024-07-10,STR-001,PRD-085,13,0,4,0,0,0,9
2024-07-10,STR-001,PRD-086,15,0,1,0,0,0,14
2024-07-10,STR-001,PRD-087,44,0,0,0,0,0,44
2024-07-10,STR-001,PRD-088,36,0,0,0,0,0,36
2024-07-10,STR-001,PRD-089,48,0,0,0,0,0,48
2024-07-10,STR-001,PRD-090,24,0,1,0,0,0,23
2024-07-10,STR-001,PRD-091,24,0,1,0,0,0,23
2024-07-10,STR-001,PRD-092,43,0,2,0,0,0,41
2024-07-10,STR-001,PRD-093,53,0,0,0,0,0,53
2024-07-10,STR-001,PRD-094,15,0,3,0,0,0,12
2024-07-10,STR-001,PRD-095,19,40,1,0,0,0,58
2024-07-10,STR-001,PRD-096,21,0,0,0,0,0,21
2024-07-10,STR-001,PRD-097,105,0,0,0,0,0,105
2024-07-10,STR-001,PRD-098,29,0,0,0,0,0,29
2024-07-10,STR-001,PRD-099,41,0,1,0,0,0,40
2024-07-10,STR-001,PRD-100,37,0,2,0,0,0,35
2024-07-10,STR-001,PRD-101,35,0,1,0,0,0,34
2024-07-10,STR-001,PRD-102,62,0,0,0,0,0,62
2024-07-10,STR-001,PRD-103,54,0,0,0,0,0,54
2024-07-10,STR-001,PRD-104,68,0,0,0,0,0,68
2024-07-10,STR-001,PRD-105,27,0,1,0,0,0,26
2024-07-10,STR-001,PRD-106,77,0,1,0,0,0,76
2024-07-10,STR-001,PRD-107,37,0,0,0,0,0,37
2024-07-10,STR-001,PRD-108,84,0,2,0,0,0,82
2024-07-10,STR-002,PRD-001,0,60,9,0,0,0,51
2024-07-10,STR-002,PRD-002,23,0,5,0,0,0,18
2024-07-10,STR-002,PRD-003,8,0,8,1,0,0,1
2024-07-10,STR-002,PRD-004,72,0,9,1,0,0,64
2024-07-10,STR-002,PRD-005,77,0,4,0,0,0,73
2024-07-10,STR-002,PRD-006,95,0,5,0,0,0,90
2024-07-10,STR-002,PRD-007,7,0,3,0,0,0,4
2024-07-10,STR-002,PRD-008,35,0,3,0,0,0,32
2024-07-10,STR-002,PRD-009,16,0,5,0,0,0,11
2024-07-10,STR-002,PRD-010,18,0,5,0,0,0,13
2024-07-10,STR-002,PRD-011,1,30,3,0,0,0,28
2024-07-10,STR-002,PRD-012,5,0,5,0,0,0,0
2024-07-10,STR-002,PRD-013,28,0,1,0,0,0,27
2024-07-10,STR-002,PRD-014,22,0,3,0,0,0,19
2024-07-10,STR-002,PRD-015,53,0,7,0,0,0,46
2024-07-10,STR-002,PRD-016,90,0,7,0,0,0,83
2024-07-10,STR-002,PRD-017,74,0,2,0,0,0,72
2024-07-10,STR-002,PRD-018,33,0,0,0,0,0,33
2024-07-10,STR-002,PRD-019,43,0,6,0,0,0,37
2024-07-10,STR-002,PRD-020,18,0,5,0,0,0,13
2024-07-10,STR-002,PRD-021,10,0,5,0,0,0,5
2024-07-10,STR-002,PRD-022,12,84,5,0,0,0,91
2024-07-10,STR-002,PRD-023,2,68,6,0,0,0,64
2024-07-10,STR-002,PRD-024,29,0,2,0,0,0,27
2024-07-10,STR-002,PRD-025,62,0,2,0,0,0,60
2024-07-10,STR-002,PRD-026,20,0,4,0,0,0,16
2024-07-10,STR-002,PRD-027,37,0,5,0,0,0,32
2024-07-10,STR-002,PRD-028,55,0,3,1,0,0,53
2024-07-10,STR-002,PRD-029,35,0,6,1,0,0,30
2024-07-10,STR-002,PRD-030,38,0,3,0,0,0,35
2024-07-10,STR-002,PRD-031,17,60,4,0,0,0,73
2024-07-10,STR-002,PRD-032,44,0,4,0,0,0,40
2024-07-10,STR-002,PRD-033,58,0,5,0,0,0,53
2024-07-10,STR-002,PRD-034,19,0,4,0,0,0,15
2024-07-10,STR-002,PRD-035,50,0,5,0,0,0,45
2024-07-10,STR-002,PRD-036,30,0,2,0,0,0,28
2024-07-10,STR-002,PRD-037,46,0,1,0,0,0,45
2024-07-10,STR-002,PRD-038,41,0,1,0,0,0,40
2024-07-10,STR-002,PRD-039,24,0,3,0,0,0,21
2024-07-10,STR-002,PRD-040,76,0,2,0,0,0,74
2024-07-10,STR-002,PRD-041,30,0,3,0,0,0,27
2024-07-10,STR-002,PRD-042,33,0,3,0,0,0,30
2024-07-10,STR-002,PRD-043,85,0,0,0,0,0,85
2024-07-10,STR-002,PRD-044,35,0,3,0,0,0,32
2024-07-10,STR-002,PRD-045,32,0,1,0,0,0,31
2024-07-10,STR-002,PRD-046,47,0,1,0,0,0,46
2024-07-10,STR-002,PRD-047,16,86,4,0,0,0,98
2024-07-10,STR-002,PRD-048,10,0,2,0,0,0,8
2024-07-10,STR-002,PRD-049,21,0,1,0,0,0,20
2024-07-10,STR-002,PRD-050,17,50,5,0,0,0,62
2024-07-10,STR-002,PRD-051,24,0,2,0,0,0,22
2024-07-10,STR-002,PRD-052,46,0,2,0,0,0,44
2024-07-10,STR-002,PRD-053,3,0,3,0,0,0,0
2024-07-10,STR-002,PRD-054,13,0,2,0,0,0,11
2024-07-10,STR-002,PRD-055,4,25,2,0,0,0,27
2024-07-10,STR-002,PRD-056,33,0,1,0,0,0,32
2024-07-10,STR-002,PRD-057,48,0,1,1,0,0,48
2024-07-10,STR-002,PRD-058,79,0,3,0,0,0,76
2024-07-10,STR-002,PRD-059,38,0,1,0,0,0,37
2024-07-10,STR-002,PRD-060,47,0,1,0,0,0,46
2024-07-10,STR-002,PRD-061,13,51,3,0,0,0,61
2024-07-10,STR-002,PRD-062,37,0,4,0,0,0,33
2024-07-10,STR-002,PRD-063,16,0,1,0,0,0,15
2024-07-10,STR-002,PRD-064,41,0,3,0,0,0,38
2024-07-10,STR-002,PRD-065,106,0,2,0,0,0,104
2024-07-10,STR-002,PRD-066,17,0,1,0,0,0,16
2024-07-10,STR-002,PRD-067,50,0,1,0,0,0,49
2024-07-10,STR-002,PRD-068,27,0,2,0,0,0,25
2024-07-10,STR-002,PRD-069,45,0,3,0,0,0,42
2024-07-10,STR-002,PRD-070,80,0,1,0,0,0,79
2024-07-10,STR-002,PRD-071,81,0,1,0,0,0,80
2024-07-10,STR-002,PRD-072,97,0,1,0,0,0,96
2024-07-10,STR-002,PRD-073,0,0,0,0,0,0,0
2024-07-10,STR-002,PRD-074,97,0,1,0,0,0,96
2024-07-10,STR-002,PRD-075,0,0,0,0,0,0,0
2024-07-10,STR-002,PRD-076,0,0,0,0,0,0,0
2024-07-10,STR-002,PRD-077,92,0,1,0,0,0,91
2024-07-10,STR-002,PRD-078,71,0,4,1,0,0,68
2024-07-10,STR-002,PRD-079,93,0,1,0,0,0,92
2024-07-10,STR-002,PRD-080,80,0,2,0,0,0,78
2024-07-10,STR-002,PRD-081,95,0,1,0,0,0,94
2024-07-10,STR-002,PRD-082,21,0,1,0,0,0,20
2024-07-10,STR-002,PRD-083,8,0,1,0,0,0,7
2024-07-10,STR-002,PRD-084,11,0,1,0,0,0,10
2024-07-10,STR-002,PRD-085,17,0,2,0,0,0,15
2024-07-10,STR-002,PRD-086,16,0,1,0,0,0,15
2024-07-10,STR-002,PRD-087,35,0,1,0,0,0,34
2024-07-10,STR-002,PRD-088,42,0,1,0,0,0,41
2024-07-10,STR-002,PRD-089,42,0,3,0,0,0,39
2024-07-10,STR-002,PRD-090,24,0,2,0,0,0,22
2024-07-10,STR-002,PRD-091,16,0,1,0,0,0,15
2024-07-10,STR-002,PRD-092,12,0,1,0,0,0,11
2024-07-10,STR-002,PRD-093,209,0,0,0,0,0,209
2024-07-10,STR-002,PRD-094,18,0,3,0,0,0,15
2024-07-10,STR-002,PRD-095,62,0,1,0,0,0,61
2024-07-10,STR-002,PRD-096,50,0,1,0,0,0,49
2024-07-10,STR-002,PRD-097,105,0,0,0,0,0,105
2024-07-10,STR-002,PRD-098,30,0,0,0,0,0,30
2024-07-10,STR-002,PRD-099,88,0,0,0,0,0,88
2024-07-10,STR-002,PRD-100,51,0,0,0,0,0,51
2024-07-10,STR-002,PRD-101,34,0,1,0,0,0,33
2024-07-10,STR-002,PRD-102,21,0,0,0,0,0,21
2024-07-10,STR-002,PRD-103,19,0,0,0,0,0,19
2024-07-10,STR-002,PRD-104,41,0,0,0,0,0,41
2024-07-10,STR-002,PRD-105,79,0,1,0,0,0,78
2024-07-10,STR-002,PRD-106,75,0,0,0,0,0,75
2024-07-10,STR-002,PRD-107,41,0,0,0,0,0,41
2024-07-10,STR-002,PRD-108,88,0,0,0,0,0,88
2024-07-10,STR-003,PRD-001,0,0,0,0,0,0,0
2024-07-10,STR-003,PRD-002,12,0,6,0,0,0,6
2024-07-10,STR-003,PRD-003,0,92,15,0,0,0,77
2024-07-10,STR-003,PRD-004,74,0,9,0,0,0,65
2024-07-10,STR-003,PRD-005,39,0,3,0,0,0,36
2024-07-10,STR-003,PRD-006,63,0,4,0,0,0,59
2024-07-10,STR-003,PRD-007,34,0,3,0,0,0,31
2024-07-10,STR-003,PRD-008,27,0,4,0,0,0,23
2024-07-10,STR-003,PRD-009,0,0,0,0,0,0,0
2024-07-10,STR-003,PRD-010,14,0,3,0,0,0,11
2024-07-10,STR-003,PRD-011,29,0,4,0,0,0,25
2024-07-10,STR-003,PRD-012,36,0,5,0,0,0,31
2024-07-10,STR-003,PRD-013,37,0,5,0,0,0,32
2024-07-10,STR-003,PRD-014,1,0,1,0,0,0,0
2024-07-10,STR-003,PRD-015,44,0,6,0,0,0,38
2024-07-10,STR-003,PRD-016,90,0,6,0,0,0,84
2024-07-10,STR-003,PRD-017,126,0,3,0,0,0,123
2024-07-10,STR-003,PRD-018,6,0,1,0,0,0,5
2024-07-10,STR-003,PRD-019,43,0,6,0,0,0,37
2024-07-10,STR-003,PRD-020,53,0,2,0,0,0,51
2024-07-10,STR-003,PRD-021,1,50,4,0,0,0,47
2024-07-10,STR-003,PRD-022,62,0,5,0,0,0,57
2024-07-10,STR-003,PRD-023,21,0,5,0,0,0,16
2024-07-10,STR-003,PRD-024,43,0,2,0,0,0,41
2024-07-10,STR-003,PRD-025,50,0,4,0,0,0,46
2024-07-10,STR-003,PRD-026,0,50,6,0,0,0,44
2024-07-10,STR-003,PRD-027,17,0,5,0,0,0,12
2024-07-10,STR-003,PRD-028,60,0,4,0,0,0,56
2024-07-10,STR-003,PRD-029,5,0,5,0,0,0,0
2024-07-10,STR-003,PRD-030,64,0,4,0,0,0,60
2024-07-10,STR-003,PRD-031,35,0,0,0,0,0,35
2024-07-10,STR-003,PRD-032,69,0,4,0,0,0,65
2024-07-10,STR-003,PRD-033,58,0,1,0,0,0,57
2024-07-10,STR-003,PRD-034,3,0,3,0,0,0,0
2024-07-10,STR-003,PRD-035,27,0,4,0,0,0,23
2024-07-10,STR-003,PRD-036,30,0,1,0,0,0,29
2024-07-10,STR-003,PRD-037,50,0,1,0,0,0,49
2024-07-10,STR-003,PRD-038,21,0,3,0,0,0,18
2024-07-10,STR-003,PRD-039,11,0,3,0,0,0,8
2024-07-10,STR-003,PRD-040,78,0,2,0,0,0,76
2024-07-10,STR-003,PRD-041,0,0,0,0,0,0,0
2024-07-10,STR-003,PRD-042,23,0,4,0,0,0,19
2024-07-10,STR-003,PRD-043,64,0,1,0,0,0,63
2024-07-10,STR-003,PRD-044,47,0,3,1,0,0,45
2024-07-10,STR-003,PRD-045,48,0,1,0,0,0,47
2024-07-10,STR-003,PRD-046,80,0,3,0,0,0,77
2024-07-10,STR-003,PRD-047,24,82,2,0,0,0,104
2024-07-10,STR-003,PRD-048,42,0,1,0,0,0,41
2024-07-10,STR-003,PRD-049,3,0,1,0,0,0,2
2024-07-10,STR-003,PRD-050,16,0,3,0,0,0,13
2024-07-10,STR-003,PRD-051,20,0,2,0,0,0,18
2024-07-10,STR-003,PRD-052,39,0,0,0,0,0,39
2024-07-10,STR-003,PRD-053,19,0,4,0,0,0,15
2024-07-10,STR-003,PRD-054,16,0,2,0,0,0,14
2024-07-10,STR-003,PRD-055,25,0,2,0,0,0,23
2024-07-10,STR-003,PRD-056,77,0,2,0,0,0,75
2024-07-10,STR-003,PRD-057,35,0,1,0,0,0,34
2024-07-10,STR-003,PRD-058,73,0,1,0,0,0,72
2024-07-10,STR-003,PRD-059,67,0,2,0,0,0,65
2024-07-10,STR-003,PRD-060,86,0,1,0,0,0,85
2024-07-10,STR-003,PRD-061,22,0,0,0,0,0,22
2024-07-10,STR-003,PRD-062,89,0,3,0,0,0,86
2024-07-10,STR-003,PRD-063,16,0,1,0,0,0,15
2024-07-10,STR-003,PRD-064,27,0,3,0,0,0,24
2024-07-10,STR-003,PRD-065,109,0,0,0,0,0,109
2024-07-10,STR-003,PRD-066,22,0,1,0,0,0,21
2024-07-10,STR-003,PRD-067,46,0,0,0,0,0,46
2024-07-10,STR-003,PRD-068,36,0,2,0,0,0,34
2024-07-10,STR-003,PRD-069,42,0,0,0,0,0,42
2024-07-10,STR-003,PRD-070,87,0,2,0,0,0,85
2024-07-10,STR-003,PRD-071,79,0,1,1,0,0,79
2024-07-10,STR-003,PRD-072,85,0,3,0,0,0,82
2024-07-10,STR-003,PRD-073,2,0,2,0,0,0,0
2024-07-10,STR-003,PRD-074,89,0,1,0,0,0,88
2024-07-10,STR-003,PRD-075,98,0,0,0,0,0,98
2024-07-10,STR-003,PRD-076,0,100,0,0,0,0,100
2024-07-10,STR-003,PRD-077,78,0,2,0,0,0,76
2024-07-10,STR-003,PRD-078,80,0,3,0,0,0,77
2024-07-10,STR-003,PRD-079,88,0,0,0,0,0,88
2024-07-10,STR-003,PRD-080,84,0,2,0,0,0,82
2024-07-10,STR-003,PRD-081,99,0,0,0,0,0,99
2024-07-10,STR-003,PRD-082,19,0,2,0,0,0,17
2024-07-10,STR-003,PRD-083,26,0,0,0,0,0,26
2024-07-10,STR-003,PRD-084,11,0,1,0,0,0,10
2024-07-10,STR-003,PRD-085,20,0,3,0,0,0,17
2024-07-10,STR-003,PRD-086,20,0,1,0,0,0,19
2024-07-10,STR-003,PRD-087,33,0,0,0,0,0,33
2024-07-10,STR-003,PRD-088,28,0,0,0,0,0,28
2024-07-10,STR-003,PRD-089,51,0,0,0,0,0,51
2024-07-10,STR-003,PRD-090,19,0,2,0,0,0,17
2024-07-10,STR-003,PRD-091,11,0,3,0,0,0,8
2024-07-10,STR-003,PRD-092,35,0,1,0,0,0,34
2024-07-10,STR-003,PRD-093,37,0,0,0,0,0,37
2024-07-10,STR-003,PRD-094,9,0,0,0,0,0,9
2024-07-10,STR-003,PRD-095,21,0,0,0,0,0,21
2024-07-10,STR-003,PRD-096,30,0,1,0,0,0,29
2024-07-10,STR-003,PRD-097,107,0,0,0,0,0,107
2024-07-10,STR-003,PRD-098,30,0,0,0,0,0,30
2024-07-10,STR-003,PRD-099,24,51,0,0,0,0,75
2024-07-10,STR-003,PRD-100,34,0,1,0,0,0,33
2024-07-10,STR-003,PRD-101,24,0,2,0,0,0,22
2024-07-10,STR-003,PRD-102,67,0,0,0,0,0,67
2024-07-10,STR-003,PRD-103,47,0,2,0,0,0,45
2024-07-10,STR-003,PRD-104,46,0,0,0,0,0,46
2024-07-10,STR-003,PRD-105,50,0,0,0,0,0,50
2024-07-10,STR-003,PRD-106,28,0,2,0,0,0,26
2024-07-10,STR-003,PRD-107,19,0,0,0,0,0,19
2024-07-10,STR-003,PRD-108,189,0,2,0,0,0,187
2024-07-10,STR-004,PRD-001,34,0,11,0,0,0,23
2024-07-10,STR-004,PRD-002,0,58,3,0,0,0,55
2024-07-10,STR-004,PRD-003,7,0,7,0,0,0,0
2024-07-10,STR-004,PRD-004,60,0,9,0,0,0,51
2024-07-10,STR-004,PRD-005,35,0,2,0,0,0,33
2024-07-10,STR-004,PRD-006,52,0,5,0,0,0,47
2024-07-10,STR-004,PRD-007,12,0,3,0,0,0,9
2024-07-10,STR-004,PRD-008,33,0,4,0,0,0,29
2024-07-10,STR-004,PRD-009,2,0,2,0,1,1,0
2024-07-10,STR-004,PRD-010,0,40,4,0,0,0,36
2024-07-10,STR-004,PRD-011,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-012,6,0,6,0,0,0,0
2024-07-10,STR-004,PRD-013,62,0,2,0,0,0,60
2024-07-10,STR-004,PRD-014,5,0,5,0,0,0,0
2024-07-10,STR-004,PRD-015,10,50,6,0,0,0,54
2024-07-10,STR-004,PRD-016,72,0,5,0,0,0,67
2024-07-10,STR-004,PRD-017,87,0,3,0,0,0,84
2024-07-10,STR-004,PRD-018,69,0,1,0,0,0,68
2024-07-10,STR-004,PRD-019,15,62,6,0,0,0,71
2024-07-10,STR-004,PRD-020,26,0,2,0,0,0,24
2024-07-10,STR-004,PRD-021,18,0,5,0,0,0,13
2024-07-10,STR-004,PRD-022,15,85,7,0,0,0,93
2024-07-10,STR-004,PRD-023,30,0,5,0,0,0,25
2024-07-10,STR-004,PRD-024,57,0,2,0,0,0,55
2024-07-10,STR-004,PRD-025,46,0,3,0,0,0,43
2024-07-10,STR-004,PRD-026,1,0,1,0,0,0,0
2024-07-10,STR-004,PRD-027,13,0,5,0,0,0,8
2024-07-10,STR-004,PRD-028,108,0,5,0,0,0,103
2024-07-10,STR-004,PRD-029,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-030,75,0,1,0,0,0,74
2024-07-10,STR-004,PRD-031,19,0,0,0,0,0,19
2024-07-10,STR-004,PRD-032,20,0,5,0,0,0,15
2024-07-10,STR-004,PRD-033,20,0,3,0,0,0,17
2024-07-10,STR-004,PRD-034,14,0,5,0,0,0,9
2024-07-10,STR-004,PRD-035,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-036,11,0,3,0,0,0,8
2024-07-10,STR-004,PRD-037,77,0,3,0,1,0,73
2024-07-10,STR-004,PRD-038,33,0,1,0,0,0,32
2024-07-10,STR-004,PRD-039,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-040,38,0,1,0,0,0,37
2024-07-10,STR-004,PRD-041,27,0,4,0,0,0,23
2024-07-10,STR-004,PRD-042,19,0,4,0,0,0,15
2024-07-10,STR-004,PRD-043,32,0,2,0,0,0,30
2024-07-10,STR-004,PRD-044,34,0,3,0,0,0,31
2024-07-10,STR-004,PRD-045,57,0,2,0,0,0,55
2024-07-10,STR-004,PRD-046,29,0,0,0,0,0,29
2024-07-10,STR-004,PRD-047,18,84,4,0,0,0,98
2024-07-10,STR-004,PRD-048,34,0,5,0,0,0,29
2024-07-10,STR-004,PRD-049,19,0,0,0,0,0,19
2024-07-10,STR-004,PRD-050,20,0,3,0,0,0,17
2024-07-10,STR-004,PRD-051,30,0,0,0,0,0,30
2024-07-10,STR-004,PRD-052,48,0,0,0,0,0,48
2024-07-10,STR-004,PRD-053,2,30,3,0,0,0,29
2024-07-10,STR-004,PRD-054,13,0,1,0,0,0,12
2024-07-10,STR-004,PRD-055,10,0,2,0,0,0,8
2024-07-10,STR-004,PRD-056,56,0,2,0,0,0,54
2024-07-10,STR-004,PRD-057,47,0,2,0,0,0,45
2024-07-10,STR-004,PRD-058,53,0,3,0,0,0,50
2024-07-10,STR-004,PRD-059,74,0,2,0,0,0,72
2024-07-10,STR-004,PRD-060,84,0,0,0,0,0,84
2024-07-10,STR-004,PRD-061,16,53,2,0,0,0,67
2024-07-10,STR-004,PRD-062,73,0,4,0,0,0,69
2024-07-10,STR-004,PRD-063,35,0,2,1,0,0,34
2024-07-10,STR-004,PRD-064,33,0,4,0,0,0,29
2024-07-10,STR-004,PRD-065,79,0,13,0,0,0,66
2024-07-10,STR-004,PRD-066,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-067,27,0,8,0,0,0,19
2024-07-10,STR-004,PRD-068,25,0,0,0,0,0,25
2024-07-10,STR-004,PRD-069,43,0,1,0,0,0,42
2024-07-10,STR-004,PRD-070,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-071,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-072,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-073,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-074,8,0,2,0,0,0,6
2024-07-10,STR-004,PRD-075,28,0,2,0,0,0,26
2024-07-10,STR-004,PRD-076,20,0,0,0,0,0,20
2024-07-10,STR-004,PRD-077,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-078,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-079,9,0,0,0,0,0,9
2024-07-10,STR-004,PRD-080,0,100,2,0,0,0,98
2024-07-10,STR-004,PRD-081,10,0,2,0,0,0,8
2024-07-10,STR-004,PRD-082,19,0,4,0,0,0,15
2024-07-10,STR-004,PRD-083,23,0,1,0,0,0,22
2024-07-10,STR-004,PRD-084,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-085,56,0,2,0,0,0,54
2024-07-10,STR-004,PRD-086,9,0,0,0,0,0,9
2024-07-10,STR-004,PRD-087,18,0,1,0,0,0,17
2024-07-10,STR-004,PRD-088,36,0,1,0,0,0,35
2024-07-10,STR-004,PRD-089,55,0,0,0,0,0,55
2024-07-10,STR-004,PRD-090,0,0,0,0,0,0,0
2024-07-10,STR-004,PRD-091,17,0,0,0,0,0,17
2024-07-10,STR-004,PRD-092,26,0,0,0,0,0,26
2024-07-10,STR-004,PRD-093,32,0,0,0,0,0,32
2024-07-10,STR-004,PRD-094,8,0,0,0,0,0,8
2024-07-10,STR-004,PRD-095,58,0,0,0,0,0,58
2024-07-10,STR-004,PRD-096,58,0,1,0,0,0,57
2024-07-10,STR-004,PRD-097,149,0,0,0,0,0,149
2024-07-10,STR-004,PRD-098,30,0,0,0,0,0,30
2024-07-10,STR-004,PRD-099,83,0,0,0,0,0,83
2024-07-10,STR-004,PRD-100,38,0,3,0,0,0,35
2024-07-10,STR-004,PRD-101,55,0,2,0,0,0,53
2024-07-10,STR-004,PRD-102,20,0,1,0,0,0,19
2024-07-10,STR-004,PRD-103,45,0,1,0,0,0,44
2024-07-10,STR-004,PRD-104,70,0,0,0,0,0,70
2024-07-10,STR-004,PRD-105,73,0,2,0,0,0,71
2024-07-10,STR-004,PRD-106,73,0,0,0,0,0,73
2024-07-10,STR-004,PRD-107,37,0,0,0,0,0,37
2024-07-10,STR-004,PRD-108,131,0,0,0,0,0,131
2024-07-11,STR-001,PRD-001,51,0,10,0,0,0,41
2024-07-11,STR-001,PRD-002,16,0,5,0,0,0,11
2024-07-11,STR-001,PRD-003,0,0,0,0,0,0,0
2024-07-11,STR-001,PRD-004,78,0,7,0,0,0,71
2024-07-11,STR-001,PRD-005,29,0,3,0,0,0,26
2024-07-11,STR-001,PRD-006,84,0,3,0,0,0,81
2024-07-11,STR-001,PRD-007,21,0,4,0,0,0,17
2024-07-11,STR-001,PRD-008,23,0,5,0,0,0,18
2024-07-11,STR-001,PRD-009,30,0,5,0,0,0,25
2024-07-11,STR-001,PRD-010,0,0,0,0,0,0,0
2024-07-11,STR-001,PRD-011,12,0,5,0,0,0,7
2024-07-11,STR-001,PRD-012,0,40,5,0,0,0,35
2024-07-11,STR-001,PRD-013,54,0,2,0,0,0,52
2024-07-11,STR-001,PRD-014,3,0,3,0,0,0,0
2024-07-11,STR-001,PRD-015,26,0,6,0,0,0,20
2024-07-11,STR-001,PRD-016,76,0,7,0,0,0,69
2024-07-11,STR-001,PRD-017,86,0,3,0,0,0,83
2024-07-11,STR-001,PRD-018,56,0,3,0,0,0,53
2024-07-11,STR-001,PRD-019,58,0,6,0,0,0,52
2024-07-11,STR-001,PRD-020,41,0,4,0,0,0,37
2024-07-11,STR-001,PRD-021,48,0,6,0,0,0,42
2024-07-11,STR-001,PRD-022,89,0,7,0,0,0,82
2024-07-11,STR-001,PRD-023,26,0,7,0,0,0,19
2024-07-11,STR-001,PRD-024,53,0,5,1,0,0,49
2024-07-11,STR-001,PRD-025,45,0,2,0,0,0,43
2024-07-11,STR-001,PRD-026,13,0,4,0,0,0,9
2024-07-11,STR-001,PRD-027,23,0,5,0,0,0,18
2024-07-11,STR-001,PRD-028,92,0,5,0,0,0,87
2024-07-11,STR-001,PRD-029,38,0,4,0,0,0,34
2024-07-11,STR-001,PRD-030,66,0,2,0,0,0,64
2024-07-11,STR-001,PRD-031,62,0,1,0,0,0,61
2024-07-11,STR-001,PRD-032,53,0,5,0,0,0,48
2024-07-11,STR-001,PRD-033,47,0,4,0,0,0,43
2024-07-11,STR-001,PRD-034,39,0,4,1,0,0,36
2024-07-11,STR-001,PRD-035,15,0,4,0,0,0,11
2024-07-11,STR-001,PRD-036,47,0,3,0,0,0,44
2024-07-11,STR-001,PRD-037,49,0,1,0,0,0,48
2024-07-11,STR-001,PRD-038,19,0,3,0,0,0,16
2024-07-11,STR-001,PRD-039,24,0,6,0,0,0,18
2024-07-11,STR-001,PRD-040,29,0,1,0,0,0,28
2024-07-11,STR-001,PRD-041,4,0,2,0,0,0,2
2024-07-11,STR-001,PRD-042,16,0,2,0,0,0,14
2024-07-11,STR-001,PRD-043,53,0,0,0,0,0,53
2024-07-11,STR-001,PRD-044,46,0,4,0,0,0,42
2024-07-11,STR-001,PRD-045,44,0,2,0,0,0,42
2024-07-11,STR-001,PRD-046,30,0,1,0,0,0,29
2024-07-11,STR-001,PRD-047,28,82,3,0,0,0,107
2024-07-11,STR-001,PRD-048,11,0,3,1,0,0,9
2024-07-11,STR-001,PRD-049,11,0,1,0,0,0,10
2024-07-11,STR-001,PRD-050,25,0,0,0,0,0,25
2024-07-11,STR-001,PRD-051,55,0,1,0,0,0,54
2024-07-11,STR-001,PRD-052,24,0,2,0,0,0,22
2024-07-11,STR-001,PRD-053,16,0,2,0,0,0,14
2024-07-11,STR-001,PRD-054,22,0,3,0,1,0,18
2024-07-11,STR-001,PRD-055,12,0,2,0,0,0,10
2024-07-11,STR-001,PRD-056,32,0,2,0,0,0,30
2024-07-11,STR-001,PRD-057,47,0,0,0,0,0,47
2024-07-11,STR-001,PRD-058,66,0,0,0,0,0,66
